B1,B2,B3,B4,Label
-84.75,-78,-78.25,-81,Two people
-84.75,-78,-79.5,-83,Two people
-83.25,-77,-79.5,-83,Two people
-83.25,-77,-83,-84.75,Two people
-84,-71.5,-83,-84.75,Two people
-84,-71.5,-86.25,-87,Two people
-81.75,-69.75,-86.25,-87,Two people
-81.75,-69.75,-87.5,-88.25,Two people
-85,-70,-87.5,-88.25,Two people
-85,-70,-88.75,-88.33,Two people
-83,-70,-88.75,-88.33,Two people
-83,-70,-88,-88,Two people
-80.5,-69.75,-88,-88,Two people
-80.5,-69.75,-84.25,-88.33,Two people
-82,-70.5,-84.25,-88.33,Two people
-82,-70.5,-83.33,-91,Two people
-76.67,-71.25,-83.33,-91,Two people
-76.67,-71.25,-81,-91,Two people
-79.33,-72,-81,-91,Two people
-79.33,-72,-75.5,-89.33,Two people
-82.67,-73.25,-75.5,-89.33,Two people
-82.67,-73.25,-81,-88.33,Two people
-83,-73.25,-81,-88.33,Two people
-83,-73.25,-81,-87,Two people
-84,-75.25,-81,-87,Two people
-84,-75.25,-81,-86.5,Two people
-85,-74,-81,-86.5,Two people
-85,-74,-86.33,-87.75,Two people
-84.67,-74,-86.33,-87.75,Two people
-82.25,-72.75,-86.5,-87.67,Two people
-81.67,-73,-86.5,-87.67,Two people
-80.25,-73.25,-87.33,-86,Two people
-79,-70.33,-87.33,-86,Two people
-79.5,-71,-89,-87,Two people
-79.5,-72,-89,-87,Two people
-77.33,-71.75,-83,-84.33,Two people
-77.33,-71.75,-83,-84.33,Two people
-81.67,-72.75,-80.5,-83.5,Two people
-81.67,-72.75,-80.5,-83.5,Two people
-84,-72.5,-81,-83.75,Two people
-84,-72.5,-81,-83.75,Two people
-84.33,-72.5,-83,-82.33,Two people
-84.33,-72.5,-83,-82.33,Two people
-85.75,-72,-86,-83.5,Two people
-85.75,-72,-86,-83.5,Two people
-85,-70.75,-91.67,-86,Two people
-85,-70.75,-91.67,-86,Two people
-86,-69.5,-92,-85.92785169,Two people
-86,-69.5,-92,-85.92785169,Two people
-85.5,-68.5,-91.5,-92,Two people
-85.5,-68.5,-91.5,-92,Two people
-81,-68,-91,-85.5,Two people
-81,-68,-91,-85.5,Two people
-80.5,-73.25,-92,-83.67,Two people
-80.5,-73.25,-92,-83.67,Two people
-79.67,-73.5,-87.5,-84.25,Two people
-79.67,-73.5,-87.5,-84.25,Two people
-79,-79,-85.67,-81.67,Two people
-79,-79,-85.67,-81.67,Two people
-81,-80.25,-81,-83,Two people
-81,-80.25,-81,-83,Two people
-83.33,-76.25,-75.33,-86,Two people
-83.33,-76.25,-75.33,-86,Two people
-86,-78.67,-77.33,-80,Two people
-86,-78.67,-77.33,-80,Two people
-86,-71,-79,-80,Two people
-86,-71,-79,-80,Two people
-86.5,-69.67,-80,-81.5,Two people
-86.5,-69.67,-80,-81.5,Two people
-82,-68.33,-82,-83.33,Two people
-82,-68.33,-82,-83.33,Two people
-80.33,-70.25,-84,-85.67,Two people
-80.33,-70.25,-84,-85.67,Two people
-77.33,-71.5,-85,-85,Two people
-77.33,-71.5,-85,-85,Two people
-77.75,-76,-85,-84.25,Two people
-77.75,-76,-85,-84.25,Two people
-78.25,-77.5,-84.67,-83.33,Two people
-78.25,-77.5,-84.67,-83.33,Two people
-79.25,-76.75,-84.5,-83.33,Two people
-79.25,-76.75,-84.5,-83.33,Two people
-80,-77.25,-84.25,-83.33,Two people
-80,-77.25,-84.25,-83.33,Two people
-80.5,-74.25,-84,-85,Two people
-80.5,-74.25,-84,-85,Two people
-82.75,-72.5,-84,-85.5,Two people
-82.75,-72.5,-84,-85.5,Two people
-83.33,-71.25,-92,-85,Two people
-83.33,-71.25,-92,-85,Two people
-84.33,-70.25,-89,-86,Two people
-84.33,-70.25,-89,-86,Two people
-86,-69,-89.67,-87.33,Two people
-86,-69,-89.67,-87.33,Two people
-79.5,-69.75,-89.67,-87.5,Two people
-79.5,-69.75,-89.67,-87.5,Two people
-79.5,-71,-88,-88.33,Two people
-79.5,-71,-88,-88.33,Two people
-76.5,-71.5,-93,-89.5,Two people
-76.5,-71.5,-93,-89.5,Two people
-79.33,-72.5,-85,-87,Two people
-79.33,-72.5,-85,-87,Two people
-82.33,-72.75,-82.33,-84.33,Two people
-82.33,-72.75,-82.33,-84.33,Two people
-83.5,-72.5,-76.67,-80.67,Two people
-83.5,-72.5,-76.67,-80.67,Two people
-85.67,-72.5,-77.25,-81,Two people
-85.67,-72.5,-77.25,-81,Two people
-85.67,-71.25,-78.75,-82.25,Two people
-85.67,-71.25,-78.75,-82.25,Two people
-85.33,-71,-79.33,-83.25,Two people
-85.33,-71,-79.33,-83.25,Two people
-84.33,-70.5,-80,-84.75,Two people
-84.33,-70.5,-80,-84.75,Two people
-84.33,-68,-85,-86,Two people
-84.33,-68,-85,-86,Two people
-81,-73,-90,-85,Two people
-81,-73,-90,-85,Two people
-78.33,-70.5,-90.33,-85.67,Two people
-78.33,-70.5,-90.33,-84.25,Two people
-75.5,-70.5,-86.75,-84,Two people
-75.5,-70.5,-86.75,-84.5,Two people
-78,-70.67,-84,-83.67,Two people
-78,-70.67,-84,-83.67,Two people
-81.33,-71.67,-80.75,-83,Two people
-81.33,-71.67,-80.75,-83.33,Two people
-83,-73,-77.33,-83.33,Two people
-83,-73,-77.33,-85,Two people
-83,-72.25,-79.67,-85,Two people
-83,-72.25,-79.67,-83,Two people
-83.75,-71.25,-83,-83,Two people
-83.75,-71.25,-83,-83,Two people
-85.5,-69.25,-85.33,-83,Two people
-85.5,-69.25,-85.33,-83,Two people
-87,-68.33,-83.25,-83,Two people
-87,-68.33,-83.25,-84.33,Two people
-88.33,-67.5,-84,-84.33,Two people
-88.33,-67.5,-84,-85.67,Two people
-89.5,-80,-82.67,-85.67,Two people
-89.5,-80,-82.67,-85.67,Two people
-88.5,-92,-83,-85.67,Two people
-88.5,-92,-83,-88.67,Two people
-88.5,-84.5,-83.33,-88.67,Two people
-88.5,-84.5,-83.33,-89.67,Two people
-90,-81,-82,-89.67,Two people
-90,-81,-82,-91.5,Two people
-90,-74.67,-80.33,-91.5,Two people
-90,-74.67,-80.33,-89.67,Two people
-83.24254526,-74.67,-77.33,-89.67,Two people
-83.24254526,-74.67,-77.33,-85.33,Two people
-87,-74.33,-77.33,-85.33,Two people
-87,-74.33,-77.33,-83.67,Two people
-90,-74,-79.25,-83.67,Two people
-90,-74,-79.25,-83.67,Two people
-87.67,-73.67,-80.25,-83.67,Two people
-87.67,-73.67,-80.25,-82.5,Two people
-86.75,-75.25,-84.25,-82.5,Two people
-86.75,-75.25,-84.25,-85,Two people
-84.5,-74,-87,-85,Two people
-84.5,-74,-87,-88,Two people
-81.5,-77,-88.5,-88,Two people
-81.5,-77,-88.5,-90.5,Two people
-81,-83.25,-91,-90.5,Two people
-81,-83.25,-91,-88,Two people
-79.5,-84.33,-86.33,-88,Two people
-79.5,-84.33,-86.33,-88.25,Two people
-81,-91,-85,-88.25,Two people
-81,-91,-82.67,-88.33,Two people
-83.24254526,-95.5,-78.5,-88.33,Two people
-83.24254526,-95.5,-78.33,-85,Two people
-91,-94,-78.33,-85,Two people
-91,-94,-78.5,-86,Two people
-89,-84.5,-78.33,-86,Two people
-89,-84.5,-78.5,-84.67,Two people
-89,-84.5,-78.5,-84.67,Two people
-89,-84.5,-79,-85,Two people
-86.67,-75,-79,-85,Two people
-86.67,-75,-79.75,-85.67,Two people
-84.5,-75,-79.75,-85.67,Two people
-84.5,-75,-83,-87.33,Two people
-82,-81,-83,-87.33,Two people
-82,-81,-84.33,-88.5,Two people
-82,-81,-84.33,-88.5,Two people
-82,-81,-88.33,-86.5,Two people
-78,-81,-88.33,-86.5,Two people
-78,-81,-92,-87.67,Two people
-78,-81,-92,-87.67,Two people
-78,-81,-84.5,-86,Two people
-78,-72,-84.5,-86,Two people
-78,-72,-82,-86,Two people
-78,-72,-82,-86,Two people
-78,-72,-77,-88,Two people
-83.24254526,-82,-77,-88,Two people
-83.24254526,-82,-77,-86,Two people
-83,-77.67,-77,-86,Two people
-83,-77.67,-78.5,-86,Two people
-83,-76,-78.5,-86,Two people
-83,-76,-81,-96,Two people
-85,-74,-81,-96,Two people
-85,-74,-81.33,-92.5,Two people
-84.25,-67.75,-81.33,-92.5,Two people
-84.25,-67.75,-81.33,-91,Two people
-84.67,-67.25,-81.33,-91,Two people
-84.67,-67.25,-83.67,-90,Two people
-83.67,-67.25,-83.67,-90,Two people
-83.67,-67.25,-85.67,-87.25,Two people
-80,-67,-85.67,-87.25,Two people
-80,-67,-84.33,-87.5,Two people
-82,-69,-84.33,-87.5,Two people
-82,-69,-82.5,-87,Two people
-82.25,-71,-82.5,-87,Two people
-82.25,-71,-79.75,-86.25,Two people
-83,-73.33,-79.75,-86.25,Two people
-83,-73.33,-81,-86.67,Two people
-85.5,-72.25,-81,-86.67,Two people
-85.5,-72.25,-82.5,-86.33,Two people
-84.5,-71.5,-82.5,-86.33,Two people
-84.5,-71.5,-83.75,-86.5,Two people
-87,-74.5,-83.75,-86.5,Two people
-87,-74.5,-85,-91.5,Two people
-88.33,-74.67,-85,-91.5,Two people
-88.33,-75,-82.33,-89.67,Two people
-88.33,-77,-82.33,-89.67,Two people
-88.33,-77.25,-81.5,-90,Two people
-85.67,-79,-81.5,-90,Two people
-85.67,-79,-87.5,-90,Two people
-81.67,-77,-87.5,-90,Two people
-81.67,-77,-94,-86,Two people
-77,-77,-94,-86,Two people
-77,-76.25,-86,-88,Two people
-79,-76.25,-86,-88,Two people
-79,-74.75,-83.33,-87,Two people
-79.33,-74,-83.33,-87,Two people
-79.33,-74,-77.33,-86.33,Two people
-81,-74,-77.33,-86.33,Two people
-81,-73,-77.33,-85.5,Two people
-85,-73,-77.33,-85.5,Two people
-85,-74,-78,-84.67,Two people
-83.24254526,-74,-78,-84.67,Two people
-83.24254526,-78.75,-79.67,-88,Two people
-83.24254526,-78.75,-79.67,-88,Two people
-85,-79.5,-82.67,-88.33,Two people
-85,-79.5,-82.67,-88.33,Two people
-86.5,-81.67,-84.25,-91,Two people
-86.5,-81.67,-84.25,-91,Two people
-86.5,-84,-88.25,-90.25,Two people
-86.5,-84,-88.25,-90.25,Two people
-86.5,-76.5,-89.25,-88.33,Two people
-86.5,-76.5,-89.25,-88.33,Two people
-82.5,-85,-89.25,-88.33,Two people
-82.5,-85,-89.25,-88.33,Two people
-79.5,-82,-89.33,-87,Two people
-79.5,-82,-89.33,-87,Two people
-80.67,-82,-84,-86.33,Two people
-80.67,-82,-84,-86.33,Two people
-81.75,-82,-81.33,-86.33,Two people
-81.75,-82,-81.33,-86.33,Two people
-84,-75.67,-79.33,-87,Two people
-84,-75.67,-79.33,-87,Two people
-86.75,-74.67,-79.25,-86.33,Two people
-86.75,-74.67,-79.25,-86.33,Two people
-88,-74.75,-79,-86.67,Two people
-88,-74.75,-79,-86.67,Two people
-89.5,-74.33,-79,-86.5,Two people
-89.5,-74.33,-79,-86.5,Two people
-93,-81,-80.25,-86.25,Two people
-93,-81,-80.25,-86.25,Two people
-81,-82.33,-80.67,-87.5,Two people
-81,-82.33,-80.67,-87.5,Two people
-81,-89,-81.5,-88.25,Two people
-81,-89,-81.5,-88.25,Two people
-79.5,-91,-81.5,-89,Two people
-79.5,-91,-81.5,-89,Two people
-81.33,-87,-78.5,-88.67,Two people
-81.33,-87,-78.5,-88.67,Two people
-82.33,-87.5,-78.33,-88,Two people
-82.33,-87.5,-78.33,-88,Two people
-83,-83.5,-78.33,-86,Two people
-83,-83.5,-78.33,-86,Two people
-84.67,-79,-78,-86,Two people
-84.67,-79,-78,-86,Two people
-84.5,-79,-79,-86.5,Two people
-84.5,-79,-79,-86.5,Two people
-85,-76,-80,-86.67,Two people
-85,-76,-80,-86.67,Two people
-83.24254526,-73,-82,-86.5,Two people
-83.24254526,-73,-82,-86.5,Two people
-80,-74.33,-82,-86.75,Two people
-80,-74.33,-82,-86.75,Two people
-80,-75.25,-84,-88,Two people
-80,-75.25,-84,-88,Two people
-80,-76.25,-85.67,-89.25,Two people
-80,-76.25,-85.67,-89.25,Two people
-80,-77.75,-83.33,-90.25,Two people
-80,-77.75,-83.33,-90.25,Two people
-83,-78,-82.25,-91.25,Two people
-83,-78,-82.25,-91.25,Two people
-83.33,-79.5,-80.75,-90.75,Two people
-83.33,-79.5,-80.75,-90.75,Two people
-84.33,-79.75,-79.33,-90.33,Two people
-84.33,-79.75,-79.33,-90.33,Two people
-84.5,-83.75,-80.33,-88.33,Two people
-84.5,-83.75,-80.33,-88.33,Two people
-84.25,-85.67,-81.33,-85.67,Two people
-84.25,-85.67,-81.33,-85.67,Two people
-84.33,-82.33,-82.33,-83.33,Two people
-84.33,-82.33,-82.33,-83.33,Two people
-85,-84.5,-82.33,-83.5,Two people
-85,-84.5,-82.33,-83.5,Two people
-81,-74,-82.5,-84,Two people
-81,-74,-82.5,-84,Two people
-77,-83.5,-88.5,-85,Two people
-77,-83.5,-88.5,-85,Two people
-77,-81.5,-93,-86,Two people
-77,-81.5,-93,-86,Two people
-79.67,-79.67,-89,-87,Two people
-79.67,-79.67,-89,-87,Two people
-82,-79,-86.5,-87.33,Two people
-82,-79,-86.5,-87.33,Two people
-83.75,-74.5,-83,-87.5,Two people
-83.75,-74.5,-83,-85.67,Two people
-85,-80.5,-80,-85,Two people
-85,-80.5,-80,-84,Two people
-83.5,-79,-80.33,-82,Two people
-83.5,-79,-80.33,-82.67,Two people
-82.75,-77.75,-81,-82.67,Two people
-82.75,-77.75,-81,-82.67,Two people
-81,-76.5,-82,-82.67,Two people
-81,-76.5,-82,-84.67,Two people
-80.67,-71,-86,-84.67,Two people
-80.67,-71,-86,-89.33,Two people
-81.5,-71.5,-90,-89.33,Two people
-81.5,-71.5,-90,-88.67,Two people
-79,-71.75,-90,-88.67,Two people
-79,-71.75,-90,-88.5,Two people
-76,-72.25,-83,-88.5,Two people
-76,-72.25,-83,-88.25,Two people
-80.5,-74,-76,-88.25,Two people
-80.5,-74,-76,-85.67,Two people
-80.5,-75.5,-76,-85.67,Two people
-80.5,-75.5,-76,-86.67,Two people
-84.5,-76.75,-76,-86.67,Two people
-84.5,-76.75,-76,-86,Two people
-84,-78.25,-76.33,-86,Two people
-84,-78.25,-76.33,-83.5,Two people
-83.33,-76,-76.67,-83.5,Two people
-83.33,-76,-76.67,-85.67,Two people
-83.33,-78.5,-77.67,-85.67,Two people
-83.33,-78.5,-77.67,-84.67,Two people
-83,-78.67,-77.67,-84.67,Two people
-83,-78.67,-77.67,-84,Two people
-80.5,-77,-82.33,-84,Two people
-80.5,-77,-82.33,-84.25,Two people
-77.5,-79.33,-86,-84.25,Two people
-77.5,-79.33,-86,-82.33,Two people
-77,-75,-89.5,-82.33,Two people
-77,-75,-89.5,-83.33,Two people
-77,-74.75,-85,-83.33,Two people
-77,-74.75,-85,-84,Two people
-76.5,-75.75,-80.33,-84,Two people
-76.5,-75.75,-80.33,-85,Two people
-78,-76.25,-76.5,-85,Two people
-78,-76.25,-76.33,-85,Two people
-81.5,-77,-76.33,-85,Two people
-81.5,-77,-78,-83.5,Two people
-81.67,-79.75,-78.67,-83.5,Two people
-81.67,-79.75,-79,-83.5,Two people
-81.67,-78,-79.67,-83.5,Two people
-81.67,-78,-81.5,-83.5,Two people
-82,-76,-81.5,-83.5,Two people
-82,-76,-83.75,-82,Two people
-80.33,-74.25,-83.75,-82,Two people
-80.33,-74.25,-84,-81,Two people
-78,-71.75,-84,-81,Two people
-78,-71.75,-87.67,-81,Two people
-77.75,-78,-87.67,-81,Two people
-77.75,-78,-90,-81,Two people
-76.25,-78,-90,-81,Two people
-76.25,-78,-91.33,-81,Two people
-75.67,-80.33,-91.33,-81,Two people
-75.67,-80.33,-87,-84,Two people
-78.67,-85.33,-87,-84,Two people
-78.67,-85.33,-85.67,-83,Two people
-81.33,-83.33,-85.67,-83,Two people
-81.33,-83.33,-79.67,-82.67,Two people
-84.5,-89.5,-79.67,-82.67,Two people
-84.5,-89.5,-82.33,-82.5,Two people
-85,-89.5,-82.33,-82.5,Two people
-85,-89.5,-84,-82.5,Two people
-85.5,-89,-84,-82.5,Two people
-85.5,-89,-83,-82.5,Two people
-86,-75.58449511,-83,-82.5,Two people
-86,-75.58449511,-83.75,-82.75,Two people
-82,-83,-83.75,-82.75,Two people
-82,-83,-80.75,-83,Two people
-78,-82.5,-80.75,-83,Two people
-78,-82.5,-82.75,-83,Two people
-78,-82,-82.75,-83,Two people
-78,-82,-84.25,-83.67,Two people
-78,-81.25,-84.25,-83.67,Two people
-78,-81.25,-85.5,-84.67,Two people
-81,-82.25,-85.5,-84.67,Two people
-81,-82.25,-85.67,-84.67,Two people
-84,-82.33,-85.67,-84.67,Two people
-84,-82.33,-81.67,-85,Two people
-87,-83,-81.67,-85,Two people
-87,-83,-77.67,-84.5,Two people
-87,-79.5,-77.67,-84.5,Two people
-87,-79.5,-76.67,-83.5,Two people
-87,-72,-76.67,-83.5,Two people
-87,-72,-78.5,-84.33,Two people
-87,-78.5,-78.5,-84.33,Two people
-87,-78.5,-79.67,-83.25,Two people
-85,-76,-79.67,-83.25,Two people
-85,-76,-81.67,-83.25,Two people
-80,-77.67,-81.67,-83.25,Two people
-80,-77.67,-83.67,-83,Two people
-79.33,-75.25,-83.67,-83,Two people
-79.33,-75.25,-83.5,-81.5,Two people
-78.75,-70.75,-83.5,-81.5,Two people
-78.75,-70.75,-86.67,-83,Two people
-78.5,-70.67,-86.67,-83,Two people
-78.5,-70.67,-90,-87,Two people
-81.25,-69,-90,-87,Two people
-81.25,-69,-82.5,-84.5,Two people
-83,-71,-82.5,-84.5,Two people
-83,-71,-84.67,-83.67,Two people
-84.75,-73,-84.67,-83.67,Two people
-84.75,-73.33,-77.67,-83.5,Two people
-85.75,-73.33,-77.67,-83.5,Two people
-85.75,-72,-79.25,-82.5,Two people
-85,-72,-79.25,-82.5,Two people
-85,-71,-82.25,-81.5,Two people
-85,-70,-82.25,-81.5,Two people
-85,-69.75,-81,-81.25,Two people
-85.5,-69.75,-81,-81.25,Two people
-85.5,-68.33,-85,-80,Two people
-83,-68.33,-85,-80,Two people
-80.5,-68.67,-86,-80.5,Two people
-78,-68.67,-86,-80.5,Two people
-77,-69,-87.75,-81.33,Two people
-77,-69,-87.75,-81.33,Two people
-77,-69,-89,-83.33,Two people
-77,-69,-89,-83.33,Two people
-79.25,-77,-85,-86.33,Two people
-79.25,-77,-85,-86.33,Two people
-81,-78.33,-81.25,-85.33,Two people
-81,-78.33,-81.25,-85.33,Two people
-83.25,-79.67,-80.75,-84.25,Two people
-83.25,-79.67,-80.75,-84.25,Two people
-86.5,-77.25,-78,-83.33,Two people
-86.5,-77.25,-78,-83.33,Two people
-86.67,-72,-84,-81.67,Two people
-86.67,-72,-84,-81.67,Two people
-86.33,-71.33,-88.33,-81,Two people
-86.33,-71.33,-88.33,-81,Two people
-87,-70.5,-88.33,-80.33,Two people
-87,-70.5,-88.33,-80.33,Two people
-82.67,-71.5,-88.33,-80.33,Two people
-82.67,-71.5,-88.33,-80.33,Two people
-81.25,-71.67,-87.5,-82,Two people
-81.25,-71.67,-87.5,-82,Two people
-79.5,-72,-87,-83.33,Two people
-79.5,-72,-87,-83.33,Two people
-77.25,-73,-85,-86.33,Two people
-77.25,-73,-85,-86.33,Two people
-78.75,-73.33,-79,-86.5,Two people
-78.75,-73.33,-79,-86.5,Two people
-79.33,-74,-77.33,-85,Two people
-79.33,-74,-77.33,-85,Two people
-81.33,-74.67,-73.67,-84,Two people
-81.33,-74.67,-73.67,-84,Two people
-83.33,-74,-77.75,-83.75,Two people
-83.33,-74,-77.75,-83.75,Two people
-83.5,-74,-81.75,-82.67,Two people
-83.5,-74,-81.75,-82.67,Two people
-85,-74,-84.33,-83.5,Two people
-85,-74,-84.33,-83.5,Two people
-84.67,-74,-87.33,-87,Two people
-84.67,-74,-87.33,-87,Two people
-82.67,-73.33,-88.33,-88,Two people
-82.67,-73.33,-88.33,-88,Two people
-81.5,-72.67,-88,-88,Two people
-81.5,-72.67,-88,-88,Two people
-79.25,-71.67,-90.67,-86.5,Two people
-79.25,-71.67,-90.67,-86.5,Two people
-78.33,-72.75,-87.67,-86.67,Two people
-78.33,-72.75,-87.67,-86.67,Two people
-80,-73.25,-81.67,-86,Two people
-80,-73.25,-81.67,-86,Two people
-80.67,-74.25,-80.25,-84.33,Two people
-80.67,-74.25,-80.25,-84.33,Two people
-81.33,-75.25,-80,-83.33,Two people
-81.33,-75.25,-80,-83.33,Two people
-82.25,-75,-82,-81.67,Two people
-82.25,-75,-82,-81.67,Two people
-82,-76.33,-86.33,-81.25,Two people
-82,-76.33,-86.33,-81.25,Two people
-83.67,-80,-91.33,-81.75,Two people
-83.67,-80,-91.33,-81.75,Two people
-86,-79,-89.5,-82.75,Two people
-86,-79,-89.5,-82.75,Two people
-86.5,-79,-89.5,-83,Two people
-86.5,-79,-89.5,-83,Two people
-83,-77.33,-91,-85.33,Two people
-83,-77.33,-91,-85.33,Two people
-82,-82,-87,-85.33,Two people
-82,-82,-87,-85.33,Two people
-80,-88.33,-81.5,-84.67,Two people
-80,-88.33,-81.5,-84.67,Two people
-81.67,-84.5,-80.67,-83.5,Two people
-81.67,-84.5,-80.67,-83.5,Two people
-83.67,-85.75,-80,-81.75,Two people
-83.67,-85.75,-80,-81.75,Two people
-83.25,-77.75,-77.67,-81.33,Two people
-83.25,-77.75,-77.67,-81.33,Two people
-83,-73.25,-78.5,-81,Two people
-83,-73.25,-78.5,-81,Two people
-83.33,-73,-84,-81.67,Two people
-83.33,-73,-84,-81.67,Two people
-86,-72,-90.5,-82.33,Two people
-86,-72,-90.5,-82.33,Two people
-84,-72.5,-90,-82,Two people
-84,-72.5,-90,-82,Two people
-84,-76,-90,-81.67,Two people
-84,-76,-90,-81.67,Two people
-80.33,-76.75,-90,-84,Two people
-80.33,-76.75,-90,-84,Two people
-82,-81.25,-89,-85,Two people
-82,-81.25,-89,-86.33,Two people
-85,-84,-72,-89,Two people
-85,-84,-72,-89,Two people
-87,-82.25,-73,-89,Two people
-87,-82.25,-73,-87.67,Two people
-93.67,-82,-73.33,-87,Two people
-93.67,-82,-73.33,-87,Two people
-92.67,-76.5,-76.5,-87,Two people
-92.67,-76.5,-76.5,-85,Two people
-92.67,-74.67,-78,-85,Two people
-92.67,-74.67,-78,-85,Two people
-91.33,-78,-80.67,-85,Two people
-91.33,-78,-80.67,-85,Two people
-89.5,-76.67,-84,-85,Two people
-89.5,-76.67,-84,-85.5,Two people
-81.5,-78,-82,-85.5,Two people
-81.5,-78,-82,-88.5,Two people
-79.67,-77.25,-82,-88.5,Two people
-79.67,-77.25,-82,-89,Two people
-76.33,-73.5,-88,-89,Two people
-76.33,-73.5,-88,-89.25,Two people
-78.75,-74.67,-80.5,-89.25,Two people
-78.75,-74.67,-80.5,-88.75,Two people
-82.25,-74.33,-79.67,-88.75,Two people
-82.25,-74.33,-79.67,-86.25,Two people
-84.75,-73,-77.75,-86.25,Two people
-84.75,-73,-77.75,-85,Two people
-88.25,-71,-73.75,-85,Two people
-88.25,-71,-73.75,-81,Two people
-89,-70,-78.25,-81,Two people
-89,-70,-78.25,-80.25,Two people
-91,-68.75,-81.5,-80.25,Two people
-91,-68.75,-81.5,-80.25,Two people
-89.67,-67.5,-86,-80.25,Two people
-89.67,-67.5,-86,-79.25,Two people
-89,-67.5,-90.67,-79.25,Two people
-89,-67.5,-90.67,-81.75,Two people
-84.33,-67.25,-90.5,-81.75,Two people
-84.33,-67.25,-90.5,-82,Two people
-78.33,-68.5,-90,-82,Two people
-78.33,-68.5,-90,-84.67,Two people
-76.67,-70.5,-83.50229087,-84.67,Two people
-76.67,-70.5,-83.50229087,-86.33,Two people
-76.67,-70.75,-83.50229087,-86.33,Two people
-76.67,-70.75,-75,-87.5,Two people
-79.67,-77.5,-75,-87.5,Two people
-79.67,-77.5,-74,-85,Two people
-82,-79,-74,-85,Two people
-82,-79,-80.67,-89.33,Two people
-84.5,-78.67,-80.67,-89.33,Two people
-84.5,-78.67,-79,-87.33,Two people
-83.67,-79.33,-79,-87.33,Two people
-83.67,-79.33,-80.75,-87.33,Two people
-82.67,-72,-80.75,-87.33,Two people
-82.67,-72,-84.25,-88.67,Two people
-80.67,-72,-84.25,-88.67,Two people
-80.67,-72,-82.25,-81.67,Two people
-80.67,-71.67,-82.25,-81.67,Two people
-80.67,-71.67,-85,-82.5,Two people
-80,-71.33,-85,-82.5,Two people
-80,-71.33,-86.5,-82.5,Two people
-79,-79,-86.5,-82.5,Two people
-79,-79,-87,-81,Two people
-83.24254526,-79,-87,-81,Two people
-83.24254526,-79,-88,-91,Two people
-87,-79.33,-88,-91,Two people
-87,-79.33,-82,-89,Two people
-84,-80,-82,-89,Two people
-84,-80,-86.33,-89,Two people
-84,-73.33,-86.33,-89,Two people
-84,-73.33,-82.33,-86.67,Two people
-84,-74,-82.33,-86.67,Two people
-84,-74,-80.25,-84,Two people
-81.67,-73.75,-80.25,-84,Two people
-81.67,-73.75,-81.75,-82.5,Two people
-81.33,-73,-81.75,-82.5,Two people
-81.33,-73,-78.5,-83,Two people
-81.33,-77.5,-78.5,-83,Two people
-81.33,-77.5,-79.75,-83.67,Two people
-79,-75.75,-79.75,-83.67,Two people
-79,-75.75,-81.67,-84,Two people
-78.5,-74.75,-81.67,-84,Two people
-78.5,-74.75,-81.5,-86,Two people
-76.5,-74.5,-81.5,-86,Two people
-76.5,-74.5,-81,-88,Two people
-76.67,-69,-81,-88,Two people
-76.67,-69,-83.50229087,-90,Two people
-82,-69.75,-83.50229087,-90,Two people
-82,-69.75,-76,-90.5,Two people
-83.5,-70.5,-76,-90.5,Two people
-83.5,-70.5,-76,-89.5,Two people
-86.75,-71,-76,-89.5,Two people
-86.75,-71,-76,-88.75,Two people
-87.5,-71.33,-76,-88.75,Two people
-87.5,-71.33,-76,-87,Two people
-83.75,-71.67,-76,-87,Two people
-83.75,-71.67,-78.67,-84.25,Two people
-82.33,-72,-78.67,-84.25,Two people
-82.33,-72,-80.5,-83.67,Two people
-80.67,-72.5,-80.5,-83.67,Two people
-80.67,-72.5,-81.75,-83,Two people
-80.33,-71,-81.75,-83,Two people
-80.33,-71,-85,-83,Two people
-81,-70,-85,-83,Two people
-81,-69.67,-86.5,-87,Two people
-80.5,-69.67,-86.5,-87,Two people
-80.5,-69.67,-86.75,-87,Two people
-79.5,-68.5,-86.75,-87,Two people
-79.5,-70,-88.75,-87.67,Two people
-79.67,-71,-88.75,-87.67,Two people
-79.67,-71.33,-88.67,-87.67,Two people
-81,-71.33,-88.67,-87.67,Two people
-81,-72.5,-88,-88.67,Two people
-82.33,-72.5,-88,-88.67,Two people
-82.33,-72.33,-82,-90,Two people
-83.5,-72.33,-82,-90,Two people
-83.5,-71.33,-77,-88.67,Two people
-84.67,-71.33,-77,-88.67,Two people
-84.67,-70.33,-78.67,-88.25,Two people
-85,-70.33,-78.67,-88.25,Two people
-85,-74,-79.25,-86.25,Two people
-86,-74,-79.25,-86.25,Two people
-86,-73.5,-81,-84.75,Two people
-86,-73.5,-81,-84.75,Two people
-84.25,-73.75,-84,-85.5,Two people
-83.33,-73.75,-84,-85.5,Two people
-83.33,-74.25,-86.25,-84.25,Two people
-83.33,-74.25,-86.25,-84.25,Two people
-87.67,-77.75,-88,-84.33,Two people
-87.67,-77.75,-88,-84.33,Two people
-88,-78.25,-85.67,-86,Two people
-88,-78.25,-85.67,-86,Two people
-90,-78.25,-80.33,-85.67,Two people
-90,-78.25,-80.33,-85.67,Two people
